student_id,student_name,gender,age,department,semester,city,family_income_group,attendance_percentage,login_count,hours_studied_online,videos_watched,assignments_submitted,quiz_attempts,discussion_posts,ai_tool_usage_count,subject,internal_marks,practical_marks,final_exam_marks,total_marks,grade,cgpa,technical_skill_score,aptitude_score,communication_score,interview_score,internship_completed,placement_status,package_lpa,performance_label
100128,Student_100128,Male,20,Data Science,8,Nagpur,Low,64.47,35,35.34,22,9,8,4,6,Statistics,21.66,20.56,58.36,59.14,B,5.59,19.27,41.14,65.03,34.37,Yes,Not Placed,0,Average
100129,Student_100129,Male,20,ECE,5,Kolhapur,Upper Middle,86.14,50,74.83,31,11,13,7,8,Deep Learning,27.11,18.77,69.64,67.66,B,6.71,82.13,48.6,82.11,48.69,No,Placed,10.1,Average
100130,Student_100130,Male,21,ECE,3,Pune,Lower Middle,70.91,31,28.75,18,10,10,4,7,Statistics,12.86,13.66,38.62,38.06,C,3.78,30.62,36.64,57.16,19.61,No,Not Placed,0,Poor
100131,Student_100131,,23,Cyber Security,1,Satara,High,68.26,49,28.75,22,8,11,6,8,Deep Learning,29.34,29.15,59.8,71.34,A,7.23,91.08,70.45,49.85,48.09,No,Not Placed,0,Good
100132,Student_100132,Female,24,Data Science,4,Nashik,Middle,81.3,34,31.99,19,9,8,2,6,NLP,20.6,17.57,84.26,69.29,B,6.75,75.83,59.84,50.0,53.96,Yes,Not Placed,0,Average
100133,Student_100133,Male,25,Data Science,2,Mumbai,Middle,59.42,40,10.75,19,12,11,6,4,Apache Spark,15.06,14.46,37.88,39.88,C,4.09,27.07,35.42,41.18,30.22,No,Not Placed,0,Poor
100134,Student_100134,Other,24,Cyber Security,5,Pune,Lower Middle,72.97,33,,26,8,7,5,4,Statistics,31.81,17.16,60.97,65.78,B,6.27,,49.22,53.58,53.57,No,Not Placed,0,Average
100135,Student_100135,Female,21,ECE,3,,Lower Middle,69.07,67,40.28,25,12,12,8,12,Machine Learning,29.16,20.29,63.62,67.21,B,6.6,70.9,62.29,70.02,64.4,No,Placed,12.81,Average
100136,Student_100136,Other,22,AIML,7,Kolhapur,Middle,84.5,45,65.77,26,9,16,4,12,NLP,28.87,19.0,90.05,79.34,A,8.39,83.92,68.4,84.9,55.67,Yes,Placed,11.92,Good
100137,Student_100137,Female,22,Data Science,7,Kolhapur,Middle,70.78,50,39.38,21,9,10,7,7,Machine Learning,25.91,20.67,64.44,65.44,B,6.97,41.86,59.55,76.2,57.43,Yes,Not Placed,0,Average
100138,Student_100138,Male,24,CSE,8,Mumbai,Lower Middle,80.62,40,47.52,28,9,14,2,8,Apache Spark,18.99,22.99,59.95,59.55,B,5.59,53.09,62.41,83.16,52.98,No,Not Placed,0,Average
100139,Student_100139,Other,24,CSE,2,Thane,Middle,86.88,41,62.68,26,10,16,6,14,Deep Learning,26.0,13.32,62.9,59.83,B,5.56,58.44,21.44,77.13,67.78,No,Not Placed,0,Average
100140,Student_100140,Female,19,AIML,3,Nagpur,Lower Middle,73.14,30,25.84,15,6,10,3,5,Machine Learning,28.62,28.3,59.69,70.18,A,7.11,46.78,84.49,45.48,71.76,No,Not Placed,0,Good
100141,Student_100141,Other,25,IT,5,Pune,Middle,61.71,0,0,0,4,0,0,0,Statistics,17.56,20.01,49.54,51.28,C,5.39,58.69,79.53,29.01,25.21,Yes,Not Placed,0,Poor
100142,Student_100142,Female,21,CSE,6,Kolhapur,Middle,61.55,33,36.3,11,7,15,3,4,Deep Learning,25.5,21.67,52.35,59.74,B,6.09,47.43,37.08,34.37,50.08,No,Not Placed,0,Average
100143,Student_100143,Female,20,Cyber Security,7,Kolhapur,Upper Middle,74.68,27,51.05,31,8,12,5,5,Deep Learning,22.09,20.63,73.16,66.9,B,6.36,66.34,50.23,45.3,45.94,No,Not Placed,0,Average
100144,Student_100144,Other,18,AIML,3,Nagpur,High,87.12,39,44.02,18,8,15,4,4,NLP,24.61,14.72,55.83,56.19,B,5.79,62.12,59.9,48.01,54.9,No,Not Placed,0,Average
100145,Student_100145,Male,23,Cyber Security,5,Thane,Upper Middle,77.5,39,54.1,25,11,12,3,8,Statistics,26.55,22.16,69.83,69.6,B,6.88,73.21,59.83,87.12,68.93,No,Placed,10.23,Average
100146,Student_100146,Male,23,Cyber Security,2,Pune,Middle,75.53,54,41.76,28,10,13,6,10,Apache Spark,21.78,15.7,45.84,49.72,C,4.94,35.19,31.22,84.19,38.37,No,Not Placed,0,Poor
100147,Student_100147,Female,25,AIML,3,Nagpur,Middle,68.13,46,41.09,30,9,13,4,7,Big Data,33.31,22.8,63.99,72.18,A,6.99,41.22,67.39,65.32,48.12,No,Not Placed,0,Good
100148,Student_100148,Other,20,Data Science,6,Kolhapur,Low,77.65,45,68.85,12,8,11,2,8,Deep Learning,30.42,25.34,64.37,71.89,A,7.27,56.46,54.83,62.22,48.73,Yes,Not Placed,0,Good
100149,Student_100149,Female,18,AIML,8,Thane,Low,94.95,55,72.41,31,12,16,11,11,Deep Learning,27.12,20.39,76.59,72.23,A,6.88,75.13,65.24,52.5,61.63,Yes,Placed,13.65,Good
100150,Student_100150,Other,21,Cyber Security,7,Kolhapur,High,70.81,22,21.56,13,4,7,5,4,Big Data,31.64,18.91,55.17,63.92,B,6.02,72.99,74.2,54.78,54.9,No,Placed,11.43,Average
100151,Student_100151,Other,19,Data Science,6,Nashik,Upper Middle,66.76,34,8.48,11,6,9,1,3,Apache Spark,0,7.42,36.81,23.35,C,1.98,18.93,0,38.8,20.74,No,Not Placed,0,Poor
100152,Student_100152,Other,21,CSE,3,Satara,Upper Middle,65.01,37,27.06,17,6,5,5,5,Statistics,23.06,10.45,45.38,46.96,C,4.6,29.79,46.28,65.7,24.77,No,Not Placed,0,Poor
100153,Student_100153,Male,20,CSE,3,Nagpur,Upper Middle,86.29,40,55.58,27,11,9,5,9,NLP,35.33,25.27,80.77,83.73,A,8.14,88.25,62.33,80.88,90.73,No,Placed,9.85,Good
100154,Student_100154,Female,18,CSE,4,Satara,Lower Middle,71.58,14,58.49,10,7,6,2,2,Deep Learning,26.0,23.42,66.61,68.42,B,6.54,68.71,85.54,,62.61,Yes,Not Placed,0,Average
100155,Student_100155,Male,19,ECE,6,Pune,Low,69.43,49,15.07,26,8,10,3,6,Apache Spark,10.01,14.82,43.81,39.3,C,3.86,32.19,18.08,53.77,30.73,Yes,Not Placed,0,Poor
100156,Student_100156,Male,20,CSE,3,Kolhapur,Upper Middle,76.08,17,44.44,11,5,8,3,3,Apache Spark,33.21,24.17,66.26,74.15,A,7.37,81.01,78.13,29.08,59.65,No,Not Placed,0,Good
100157,Student_100157,Female,25,IT,6,Nashik,High,74.95,43,66.47,20,9,9,6,8,Statistics,30.0,29.22,78.43,81.2,A,8.4,74.5,75.14,30.69,47.19,No,Placed,6.1,Good
100158,Student_100158,Other,19,Data Science,2,Nashik,Middle,81.01,27,33.16,15,8,7,6,6,Apache Spark,28.14,24.86,68.22,71.79,A,7.29,50.65,41.23,60.98,51.62,No,Not Placed,0,Good
100159,Student_100159,Male,25,CSE,5,Thane,Upper Middle,84.48,44,58.03,18,6,11,2,6,Machine Learning,25.01,26.17,70.54,71.47,A,7.21,79.81,75.8,56.15,68.47,No,Not Placed,0,Good
100160,Student_100160,Female,19,IT,1,Kolhapur,Lower Middle,68.6,4,37.29,,4,7,3,4,Deep Learning,27.18,23.63,59.86,66.07,B,6.74,49.53,,46.9,46.05,No,Not Placed,0,Average
100161,Student_100161,Male,23,CSE,7,Pune,Middle,71.2,34,46.67,20,11,12,7,10,Machine Learning,,14.09,46.07,45.27,C,4.34,45.93,36.59,40.77,29.69,No,Not Placed,0,Poor
100162,Student_100162,Other,24,Data Science,2,Mumbai,Middle,86.08,46,52.84,12,7,8,5,8,NLP,31.58,18.07,70.7,71.08,A,7.04,56.15,57.87,44.69,61.54,No,Not Placed,0,Good
100163,Student_100163,Male,25,IT,8,Thane,Upper Middle,73.62,18,47.16,20,11,14,2,11,Machine Learning,18.94,15.88,58.8,54.19,C,5.24,31.81,19.56,86.45,41.38,No,Not Placed,0,Poor
100164,Student_100164,Male,18,Cyber Security,1,Thane,,78.82,38,60.85,20,11,7,5,7,Machine Learning,33.02,22.14,82.12,80.59,A,8.07,71.06,58.01,33.36,56.86,Yes,Placed,5.05,Good
100165,Student_100165,Other,22,Cyber Security,3,Thane,Lower Middle,87.84,47,50.66,23,6,6,5,8,Big Data,31.63,23.84,77.51,78.37,A,7.77,,53.7,55.64,37.84,No,Not Placed,0,Good
100166,Student_100166,Male,23,IT,6,Nashik,Low,85.24,50,35.52,26,11,14,9,11,Statistics,30.24,22.31,92.01,83.56,A,8.15,53.79,41.63,70.01,78.71,No,Not Placed,0,Good
100167,Student_100167,Male,19,IT,7,Kolhapur,Middle,58.39,36,6.81,7,4,11,1,3,NLP,4.24,8.54,36.14,26.94,C,2.8,23.83,27.99,43.95,36.37,Yes,Not Placed,0,Poor
100168,Student_100168,Female,25,ECE,4,Thane,High,68.51,0,17.99,1,5,6,0,2,Deep Learning,35.4,27.85,74.19,82.21,A,8.21,66.24,71.77,29.15,34.75,Yes,Not Placed,0,Good
100169,Student_100169,Other,23,ECE,8,Nagpur,Low,74.73,52,36.39,26,11,11,5,12,Apache Spark,24.6,24.18,66.43,67.78,B,6.49,40.61,22.99,66.9,29.2,No,Not Placed,0,Average
100170,Student_100170,Female,23,AIML,6,Kolhapur,High,70.56,16,43.43,12,8,12,4,5,Machine Learning,16.5,10.23,26.83,32.61,C,3.15,9.25,37.39,75.03,23.72,Yes,Not Placed,0,Poor
100171,Student_100171,Male,25,AIML,7,Kolhapur,Upper Middle,81.72,44,77.06,30,10,14,4,12,Big Data,31.89,21.68,70.02,73.38,A,7.58,66.6,51.05,71.11,66.82,No,Not Placed,0,Good
100172,Student_100172,Female,19,Cyber Security,1,Mumbai,Low,69.31,35,50.28,8,7,7,2,1,Machine Learning,26.97,19.97,71.67,69.37,B,6.79,70.3,71.46,26.05,54.11,Yes,Not Placed,0,Average
100173,Student_100173,Male,25,Cyber Security,5,Nashik,Middle,72.25,31,26.84,12,7,6,2,2,Deep Learning,17.45,12.39,57.38,50.04,C,4.8,59.55,31.94,44.4,40.16,No,Not Placed,0,Poor
100174,Student_100174,Male,19,Data Science,7,Satara,Middle,67.54,32,39.05,7,7,5,1,6,Deep Learning,32.49,18.27,89.04,81.07,A,8.59,42.24,65.86,43.84,43.02,Yes,Not Placed,0,Good
100175,Student_100175,Other,18,Cyber Security,6,Satara,Upper Middle,110,17,29.57,9,6,8,3,3,Machine Learning,12.94,16.97,63.47,52.75,C,5.3,65.91,58.34,45.2,37.33,No,Not Placed,0,Poor
100176,Student_100176,Female,24,Data Science,5,Satara,Upper Middle,73.14,47,27.25,14,4,11,3,4,Deep Learning,19.5,11.47,54.49,49.51,C,4.9,61.69,59.57,33.9,,No,Not Placed,0,Poor
100177,Student_100177,Other,24,AIML,3,Mumbai,Low,76.09,39,66.13,16,9,11,3,8,Machine Learning,39.32,30,76.67,87.83,A+,8.78,94.23,77.71,,90.05,No,Not Placed,0,Excellent
100178,Student_100178,Other,22,AIML,6,Mumbai,Low,93.27,62,69.2,28,10,18,6,10,Apache Spark,16.1,20.52,69.86,60.68,B,5.99,42.76,57.84,92.02,60.47,No,Not Placed,0,Average
100179,Student_100179,Female,23,Cyber Security,4,Kolhapur,Low,83.27,60,61.92,25,12,15,7,9,Big Data,25.09,12.42,46.31,50.25,C,5.71,41.68,26.55,60.98,53.34,No,Not Placed,0,Poor
100180,Student_100180,Other,22,Cyber Security,8,Mumbai,Middle,72.19,24,28.8,16,5,10,4,5,Deep Learning,19.59,14.83,46.47,47.81,C,5.25,42.46,28.2,49.75,62.86,No,Not Placed,0,Poor
100181,Student_100181,Male,45,ECE,6,Kolhapur,Low,83.68,33,45.38,11,7,6,5,6,NLP,,30,78.93,84.46,A,8.71,95.89,85.05,51.99,80.37,No,Placed,3.86,Good
100182,Student_100182,Other,25,ECE,1,Kolhapur,Upper Middle,88.85,38,48.95,19,10,7,2,3,Machine Learning,34.93,30,74.03,83.21,A,8.69,86.88,76.16,59.33,67.52,Yes,Placed,9.89,Good
100183,Student_100183,Male,20,AIML,4,Satara,High,76.53,27,40.33,25,5,9,3,4,Deep Learning,36.51,29.26,82.69,88.23,A+,9.09,74.44,44.67,35.1,41.73,No,Not Placed,0,Excellent
100184,Student_100184,Female,18,IT,2,Mumbai,High,88.65,45,79.1,34,10,15,7,7,Apache Spark,40,30,74.64,87.32,A+,9.11,90.56,68.68,88.31,89.64,Yes,Placed,6.79,Excellent
100185,Student_100185,Other,19,Data Science,4,Kolhapur,Upper Middle,69.3,27,45.36,20,6,12,3,4,Apache Spark,25.95,28.73,51.35,64.29,B,5.96,49.18,64.46,51.15,19.23,No,Not Placed,0,Average
100186,Student_100186,Other,24,AIML,8,Mumbai,Middle,83.59,62,44.79,25,11,14,6,10,Deep Learning,32.26,28.47,88.8,87.57,A+,8.06,78.5,74.08,76.61,57.88,No,Not Placed,0,Excellent
100187,Student_100187,Other,23,ECE,3,Nagpur,Middle,63.7,16,44.21,14,6,8,2,2,Statistics,,7.78,60.81,47.55,C,4.62,38.88,39.06,66.08,49.04,No,Not Placed,0,Poor
100188,Student_100188,Male,20,Cyber Security,4,Kolhapur,Upper Middle,82.98,45,47.98,31,8,20,9,13,Machine Learning,29.49,14.62,59.76,61.75,B,6.3,46.88,51.46,80.91,55.41,No,Not Placed,0,Average
100189,Student_100189,Female,19,Cyber Security,1,Mumbai,Low,68.51,41,51.94,26,11,11,4,2,NLP,30.87,18.72,76.48,73.87,A,6.86,88.47,56.84,54.56,71.18,No,Not Placed,0,Good
100190,Student_100190,Female,22,AIML,5,Nagpur,Middle,55.22,24,19.86,13,3,9,5,3,Apache Spark,25.47,19.91,48.71,56.73,B,5.83,49.1,17.78,39.49,46.06,No,Not Placed,0,Average
100191,Student_100191,Female,25,Data Science,6,Thane,Lower Middle,79.65,38,59.34,26,9,9,2,10,Statistics,36.61,23.31,65.39,75.69,A,8.0,57.37,42.65,44.54,68.24,No,Placed,3.21,Good
100192,Student_100192,Male,24,AIML,2,Satara,Lower Middle,79.75,38,61.66,28,10,15,6,9,Big Data,31.07,27.1,72.9,77.82,A,8.11,71.0,74.4,51.5,69.38,Yes,Placed,9.96,Good
100193,Student_100193,Male,20,IT,6,Mumbai,Low,85.09,31,70.12,24,12,11,4,9,NLP,35.75,22.44,82.85,83.2,A,8.51,60.09,64.24,47.87,84.45,Yes,Placed,45,Good
100194,Student_100194,Female,19,Cyber Security,7,Mumbai,Lower Middle,56.63,9,20.41,5,4,5,0,1,Machine Learning,16.04,14.88,50.23,47.06,C,4.74,35.63,71.9,49.74,51.38,No,Not Placed,0,Poor
100195,Student_100195,Female,24,CSE,6,Pune,Low,60.85,28,10.72,12,7,5,0,2,Big Data,,12.81,48.89,41.04,C,4.1,10.75,20.87,39.45,0,No,Not Placed,0,Poor
100196,Student_100196,Female,24,AIML,5,Mumbai,Low,57.33,29,27.64,19,7,9,4,7,Statistics,17.16,13.23,54.32,48.85,C,4.79,42.82,20.89,68.73,22.11,No,Not Placed,0,Poor
100197,Student_100197,Male,20,IT,2,Mumbai,Lower Middle,79.58,48,58.33,20,10,15,6,14,Deep Learning,28.8,20.26,89.77,79.99,A,8.06,73.38,45.61,83.73,80.22,Yes,Placed,9.79,Good
100198,Student_100198,Male,24,ECE,1,Pune,Low,85.79,56,55.03,22,10,13,5,6,Big Data,29.49,23.8,57.94,66.96,B,6.69,58.8,32.29,72.98,57.58,No,Not Placed,0,Average
100199,Student_100199,Male,22,Data Science,8,Kolhapur,Middle,88.93,46,64.57,36,11,20,11,10,NLP,33.69,15.95,61.5,66.66,B,6.45,62.65,60.11,99.71,76.18,Yes,Not Placed,0,Average
100200,Student_100200,Other,19,CSE,6,,Low,62.71,30,29.17,17,6,9,2,6,NLP,10.31,18.63,48.49,44.39,C,4.29,43.77,39.88,46.25,29.92,No,Not Placed,0,Poor
100201,Student_100201,Other,21,AIML,6,Kolhapur,Upper Middle,86.28,60,100.4,31,10,14,6,10,Machine Learning,36.71,29.49,91.74,93.06,A+,9.11,100,65.94,80.08,94.22,No,Placed,5.08,Excellent
100202,Student_100202,Female,24,IT,7,Pune,Upper Middle,62.51,0,28.0,0,5,2,2,0,Big Data,28.78,19.05,49.58,59.07,B,5.71,70.18,100,22.16,45.07,No,Not Placed,0,Average
100203,Student_100203,Male,24,CSE,8,Thane,Lower Middle,43.57,0,23.72,2,3,5,0,1,NLP,23.39,10.33,55.04,51.95,C,5.25,58.66,66.26,26.25,22.97,No,Not Placed,0,Poor
100204,Student_100204,Female,22,Cyber Security,6,Kolhapur,Lower Middle,60.39,39,38.15,25,7,8,2,6,Machine Learning,21.4,29.05,51.04,60.94,B,5.88,60.3,68.42,53.95,51.18,Yes,Not Placed,0,Average
100205,Student_100205,Male,22,AIML,3,Nashik,Upper Middle,,38,38.48,17,9,13,3,8,Machine Learning,20.2,9.32,62.31,52.52,C,5.21,48.45,65.32,68.14,79.66,Yes,Not Placed,0,Poor
100206,Student_100206,Female,22,IT,1,Mumbai,High,,1,33.34,14,3,2,3,2,NLP,32.84,27.34,53.81,69.76,B,7.24,46.89,52.43,6.68,46.35,No,Not Placed,0,Average
100207,Student_100207,Male,18,ECE,7,Kolhapur,Lower Middle,78.39,51,63.99,30,9,13,4,10,Big Data,40,23.83,73.34,82.56,A,8.55,81.76,60.4,70.13,50.9,No,Not Placed,0,Good
100208,Student_100208,Male,23,Data Science,3,Kolhapur,Low,73.08,38,26.99,13,6,8,1,6,Big Data,19.26,21.78,61.19,59.56,B,5.88,36.91,65.71,24.28,43.19,No,Not Placed,0,Average
100209,Student_100209,Other,22,AIML,8,Mumbai,High,68.16,26,27.94,18,7,12,4,4,Big Data,34.25,18.68,73.18,74.73,A,7.3,66.24,74.95,,56.01,Yes,Not Placed,0,Good
100210,Student_100210,Male,23,ECE,2,Satara,Low,83.37,38,68.59,25,8,9,4,8,Big Data,27.07,19.56,89.18,77.93,A,7.84,87.07,70.51,76.79,59.37,Yes,Placed,3.33,Good
100211,Student_100211,Female,22,IT,7,Nagpur,Lower Middle,73.64,26,52.71,33,11,11,4,10,Statistics,32.31,17.67,50.71,61.37,B,5.93,47.16,58.76,50.97,66.01,No,Not Placed,0,Average
100212,Student_100212,Male,20,IT,3,Satara,High,80.62,40,35.83,30,10,13,4,10,Statistics,27.61,22.32,76.94,74.06,A,7.76,41.81,75.35,79.94,42.75,No,Not Placed,0,Good
100213,Student_100213,Female,25,ECE,5,Mumbai,Upper Middle,76.3,37,27.81,17,6,8,1,2,Statistics,10.51,13.58,26.79,30.33,C,3.31,28.19,35.77,55.72,20.08,Yes,Not Placed,0,Poor
100214,Student_100214,Other,20,CSE,7,,High,74.59,40,27.35,25,12,12,9,7,NLP,21.04,22.0,70.71,65.8,B,6.62,53.52,34.57,,56.65,No,Not Placed,0,Average
100215,Student_100215,Male,24,IT,7,Satara,Low,96.13,46,82.85,35,12,16,8,12,Deep Learning,40,30,84.35,92.17,A+,9.23,83.69,90.75,51.14,71.55,Yes,Placed,12.17,Excellent
100216,Student_100216,Male,18,Cyber Security,7,Kolhapur,Upper Middle,80.86,8,59.28,14,4,9,0,5,Statistics,40,30,97.03,98.51,A+,9.59,99.68,79.9,43.43,66.64,No,Not Placed,60,Excellent
100217,Student_100217,Female,23,Cyber Security,6,Kolhapur,High,76.14,36,39.64,22,9,8,5,4,Statistics,24.12,30,64.5,70.34,A,7.11,73.93,50.18,56.82,35.09,Yes,Placed,5.24,Good
100218,Student_100218,Female,19,ECE,2,Satara,High,65.14,31,45.0,22,9,10,7,4,NLP,26.3,17.21,35.2,48.8,C,4.83,20.27,35.01,66.81,37.83,No,Not Placed,0,Poor
100219,Student_100219,Female,23,ECE,1,Pune,Upper Middle,77.05,22,32.55,26,10,9,5,6,Big Data,21.48,20.9,52.55,56.32,B,5.57,47.88,37.5,60.25,40.2,No,Not Placed,0,Average
100220,Student_100220,Female,22,CSE,3,Thane,Upper Middle,78.84,37,53.69,17,9,9,4,10,NLP,25.05,7.47,54.49,51.01,C,5.31,54.32,66.38,45.75,56.77,No,Not Placed,0,Poor
100221,Student_100221,Male,24,CSE,8,Satara,High,97.67,64,70.01,31,12,17,6,10,Deep Learning,23.53,28.26,71.84,72.41,A,7.24,61.32,49.42,50.51,82.05,No,Not Placed,0,Good
100222,Student_100222,Male,20,Data Science,3,Kolhapur,Upper Middle,63.93,57,44.11,26,9,12,5,6,Machine Learning,23.7,22.44,62.49,63.98,B,6.25,57.02,52.0,68.63,61.58,Yes,Placed,6.17,Average
100223,Student_100223,Other,21,AIML,3,Satara,Upper Middle,72.27,51,58.23,18,8,16,4,12,Machine Learning,38.59,29.03,66.0,81.3,A,7.87,83.98,47.32,59.55,36.76,No,Placed,12.93,Good
100224,Student_100224,Male,25,Cyber Security,4,Nashik,Low,62.35,16,29.84,7,5,5,3,2,Big Data,31.01,15.04,68.07,67.32,B,6.89,49.96,50.38,51.36,54.83,No,Not Placed,0,Average
100225,Student_100225,Female,21,AIML,3,Mumbai,Lower Middle,76.3,38,20.01,18,7,7,7,2,Apache Spark,23.09,15.28,53.81,54.4,C,5.3,62.32,37.57,52.77,59.31,No,Not Placed,0,Poor
100226,Student_100226,Male,19,ECE,7,Nashik,Low,62.45,28,26.16,16,6,9,6,9,Apache Spark,20.26,8.81,35.22,38.68,C,3.51,30.52,44.25,38.86,0.74,No,Not Placed,0,Poor
100227,Student_100227,Female,23,IT,2,Mumbai,Low,75.78,33,67.73,19,10,7,2,7,Big Data,24.78,30,80.66,78.92,A,8.01,79.63,82.71,50.05,62.4,No,Not Placed,0,Good
100228,Student_100228,Female,23,AIML,5,Mumbai,Lower Middle,58.89,13,12.51,11,4,4,0,0,Big Data,6.25,17.52,37.16,34.95,C,3.73,29.9,38.46,52.84,12.85,No,Not Placed,0,Poor
100229,Student_100229,Male,21,CSE,7,Satara,High,74.51,19,17.33,24,7,10,4,3,Apache Spark,19.96,21.49,67.3,62.94,B,6.1,53.4,62.53,38.72,30.37,No,Not Placed,0,Average
100230,Student_100230,Male,22,AIML,3,Nagpur,Middle,77.87,42,59.5,19,10,10,8,9,Machine Learning,26.65,22.54,78.01,74.02,A,7.13,79.56,51.31,77.43,72.31,No,Not Placed,0,Good
100231,Student_100231,Male,25,IT,7,Nagpur,Upper Middle,74.37,34,67.36,21,10,9,3,6,Big Data,,24.82,59.3,71.3,A,6.79,60.51,53.57,55.74,60.18,No,Not Placed,0,Good
100232,Student_100232,Male,22,AIML,1,Nashik,Low,84.0,52,42.12,35,10,10,10,10,Apache Spark,27.6,13.09,48.54,53.69,C,5.12,34.55,45.76,64.43,49.72,No,Not Placed,0,Poor
100233,Student_100233,Other,24,CSE,7,Kolhapur,Middle,78.06,44,61.68,20,10,13,4,7,Machine Learning,25.15,17.94,81.89,71.76,A,7.27,62.82,37.84,73.25,52.47,No,Not Placed,0,Good
100234,Student_100234,Other,23,ECE,6,Nashik,Lower Middle,85.07,63,47.71,28,10,15,5,10,Machine Learning,27.28,22.87,66.4,68.9,B,6.98,44.29,57.85,60.25,82.48,Yes,Not Placed,0,Average
100235,Student_100235,Other,22,CSE,3,Satara,Middle,79.42,50,52.59,34,9,14,5,6,Machine Learning,22.45,25.29,74.8,71.1,A,7.15,72.21,65.1,67.29,55.6,No,Not Placed,0,Good
100236,Student_100236,Other,24,Cyber Security,2,Satara,Lower Middle,69.02,26,25.78,7,8,10,1,0,Deep Learning,19.06,24.15,56.84,58.81,B,6.3,54.31,55.68,37.83,50.62,No,Not Placed,0,Average
100237,Student_100237,Male,18,IT,1,Pune,Upper Middle,70.26,27,53.01,26,10,11,6,7,Deep Learning,11.91,10.86,51.81,42.07,C,4.47,23.51,20.41,61.33,23.92,No,Not Placed,0,Poor
100238,Student_100238,Male,22,IT,6,Mumbai,Upper Middle,75.3,40,39.14,36,10,16,8,8,Deep Learning,16.96,11.47,38.6,39.67,C,4.03,51.72,33.45,76.85,46.88,No,Not Placed,0,Poor
100239,Student_100239,Female,19,ECE,6,Pune,Upper Middle,71.92,37,29.68,18,8,11,2,4,Deep Learning,12.45,23.13,49.85,49.68,C,4.83,32.83,47.41,39.97,32.72,No,Not Placed,0,Poor
100240,Student_100240,Other,24,CSE,1,Satara,Middle,67.94,30,41.12,8,6,8,4,0,Big Data,22.62,19.07,54.57,56.97,B,5.58,68.65,48.09,42.4,29.71,No,Not Placed,0,Average
100241,Student_100241,Female,23,AIML,8,Mumbai,Lower Middle,69.93,50,16.89,20,10,14,1,7,Big Data,26.39,10.83,50.91,52.47,C,5.35,16.2,37.71,52.88,25.98,No,Not Placed,0,Poor
100242,Student_100242,Female,20,ECE,1,Pune,High,79.2,48,37.03,9,10,10,6,6,Machine Learning,19.94,21.1,69.6,63.83,B,6.46,38.56,59.19,48.55,34.42,No,Not Placed,0,Average
100243,Student_100243,Other,18,CSE,4,Kolhapur,Low,65.08,40,35.74,23,9,12,5,6,Machine Learning,9.71,9.43,31.92,29.53,C,2.68,,6.37,78.1,11.94,Yes,Not Placed,0,Poor
100244,Student_100244,Female,20,Cyber Security,1,Thane,Middle,74.24,24,56.16,27,11,14,6,7,Machine Learning,31.68,30,72.46,80.0,A,8.02,74.59,75.32,61.45,53.89,Yes,Not Placed,0,Good
100245,Student_100245,Other,24,CSE,6,Nashik,High,72.25,42,51.76,13,8,9,3,9,Big Data,40,25.21,66.82,80.22,A,8.08,68.47,69.0,59.93,43.5,No,Placed,10.68,Good
100246,Student_100246,Male,18,Cyber Security,5,Nagpur,Upper Middle,70.52,13,3.66,3,5,8,2,3,Apache Spark,16.63,10.29,55.65,47.16,C,4.64,48.23,37.25,34.93,43.04,No,Not Placed,0,Poor
100247,Student_100247,Other,18,CSE,3,Kolhapur,Middle,70.6,44,56.51,23,7,10,1,8,Big Data,29.43,21.03,79.69,75.93,A,7.63,63.24,61.77,63.38,68.25,No,Not Placed,0,Good
100248,Student_100248,Female,19,ECE,3,Satara,Low,71.67,53,50.59,21,10,12,7,8,NLP,23.67,21.04,61.86,62.71,B,6.29,55.73,57.35,43.17,62.12,No,Placed,5.86,Average
100249,Student_100249,Male,24,IT,7,Nagpur,High,65.42,32,25.25,18,6,10,3,5,Statistics,26.7,17.54,43.78,53.61,C,5.38,47.26,52.89,60.9,57.81,No,Not Placed,0,Poor
100250,Student_100250,Female,23,Data Science,8,Thane,High,65.51,36,27.59,11,7,3,0,2,Deep Learning,19.91,16.99,67.09,59.81,B,6.15,57.17,46.36,24.74,33.15,No,Not Placed,0,Average
100251,Student_100251,Male,21,Data Science,2,Thane,Low,69.54,30,300,11,7,7,2,3,NLP,15.41,22.11,57.66,55.13,B,5.34,22.76,26.11,62.69,35.26,Yes,Not Placed,0,Average
100252,Student_100252,Other,20,Cyber Security,6,Pune,Upper Middle,47.27,9,34.08,10,5,6,3,0,Machine Learning,27.36,16.71,68.13,65.72,B,6.46,51.78,78.74,24.0,37.7,Yes,Not Placed,0,Average
100253,Student_100253,Male,24,ECE,8,Mumbai,Lower Middle,69.25,15,59.03,15,7,6,0,5,Statistics,22.35,21.58,80.07,71.19,A,6.93,47.83,50.02,48.99,63.47,Yes,Not Placed,0,Good
100254,Student_100254,Other,20,AIML,5,Thane,High,80.88,61,65.53,35,9,9,5,11,Statistics,9.0,19.85,50.73,45.35,C,4.49,25.97,26.91,57.8,48.27,Yes,Not Placed,0,Poor
100255,Student_100255,Male,20,Cyber Security,1,Mumbai,Upper Middle,5,20,29.3,,7,5,1,0,Machine Learning,29.33,15.58,59.42,62.1,B,6.35,59.2,84.09,37.43,30.76,Yes,Not Placed,0,Average
